TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"1252454","YuGiOh","2014 Mega-Tins Mega Pack","Battlin' Boxer Switchitter","","MP14-EN005","Common","Near Mint 1st Edition","0.44","","1.2400","0.2500","2","0","0.4900",""
"1253269","YuGiOh","2014 Mega-Tins Mega Pack","Battlin' Boxing Spirits","","MP14-EN168","Super Rare","Near Mint 1st Edition","1.94","","5.9800","5.9800","0","0","0.9900",""
"1253354","YuGiOh","2014 Mega-Tins Mega Pack","Black Dragon Collapserpent","","MP14-EN185","Common","Near Mint 1st Edition","0.08","","1.0300","0.0400","35","0","0.4900",""
"1252504","YuGiOh","2014 Mega-Tins Mega Pack","Brotherhood of the Fire Fist - Buffalo","","MP14-EN015","Rare","Near Mint 1st Edition","0.56","","1.2800","0.2900","0","0","1.2400",""
"1252584","YuGiOh","2014 Mega-Tins Mega Pack","Brotherhood of the Fire Fist - Cardinal","","MP14-EN031","Secret Rare","Near Mint 1st Edition","0.56","","1.2900","0.3000","1","0","0.9900",""
"1252494","YuGiOh","2014 Mega-Tins Mega Pack","Brotherhood of the Fire Fist - Leopard","","MP14-EN013","Common","Near Mint 1st Edition","0.36","","1.2400","0.2500","1","0","0.4900",""
"1253029","YuGiOh","2014 Mega-Tins Mega Pack","Brotherhood of the Fire Fist - Rooster","","MP14-EN120","Secret Rare","Near Mint 1st Edition","0.74","","1.4700","0.4800","0","0","1.2400",""
"1253464","YuGiOh","2014 Mega-Tins Mega Pack","Bujin Arasuda","","MP14-EN207","Ultra Rare","Near Mint 1st Edition","1.03","","1.7400","0.7500","5","0","2.4900",""
"1253149","YuGiOh","2014 Mega-Tins Mega Pack","Bujin Mikazuchi","","MP14-EN144","Ultra Rare","Near Mint 1st Edition","1.18","","1.6400","0.6500","0","0","1.9900",""
"1252774","YuGiOh","2014 Mega-Tins Mega Pack","Bujin Yamato","","MP14-EN069","Ultra Rare","Near Mint 1st Edition","0.74","","1.4500","0.4600","0","0","1.4900",""
"1252939","YuGiOh","2014 Mega-Tins Mega Pack","Bujincarnation","","MP14-EN102","Rare","Near Mint 1st Edition","0.44","","1.2300","0.2400","16","0","0.4900",""
"1252794","YuGiOh","2014 Mega-Tins Mega Pack","Bujingi Crane","","MP14-EN073","Rare","Near Mint 1st Edition","0.20","","1.1700","0.1800","18","0","0.4900",""
"1253484","YuGiOh","2014 Mega-Tins Mega Pack","Bujingi Hare","","MP14-EN211","Super Rare","Near Mint 1st Edition","1.07","","1.6300","0.6400","0","0","2.4900",""
"1252779","YuGiOh","2014 Mega-Tins Mega Pack","Bujingi Quilin","","MP14-EN070","Super Rare","Near Mint 1st Edition","1.04","","1.6900","0.7000","0","0","0.9900",""
"1252784","YuGiOh","2014 Mega-Tins Mega Pack","Bujingi Turtle","","MP14-EN071","Common","Near Mint 1st Edition","0.22","","1.1400","0.1500","17","0","0.4900",""
"1253244","YuGiOh","2014 Mega-Tins Mega Pack","Bujintei Kagutsuchi","","MP14-EN163","Ultra Rare","Near Mint 1st Edition","1.43","","1.9400","0.9500","0","0","1.9900",""
"1252929","YuGiOh","2014 Mega-Tins Mega Pack","Bujintei Susanowo","","MP14-EN100","Ultra Rare","Near Mint 1st Edition","0.34","","1.2300","0.2400","10","0","0.4900",""
"1253544","YuGiOh","2014 Mega-Tins Mega Pack","Bujintei Tsukuyomi","","MP14-EN223","Ultra Rare","Near Mint 1st Edition","0.60","","1.3800","0.3900","10","0","0.9900",""
"1253509","YuGiOh","2014 Mega-Tins Mega Pack","Chirubime, Princess of Autumn Leaves","","MP14-EN216","Super Rare","Near Mint 1st Edition","0.43","","1.2400","0.2500","11","0","0.7400",""
"1253019","YuGiOh","2014 Mega-Tins Mega Pack","Coach Captain Bearman","","MP14-EN118","Ultra Rare","Near Mint 1st Edition","0.21","","1.1300","0.1400","20","0","0.4900",""
"1253024","YuGiOh","2014 Mega-Tins Mega Pack","Coach Soldier Wolfbark","","MP14-EN119","Secret Rare","Near Mint 1st Edition","0.89","","1.4500","0.4600","0","0","0.9900",""
"1253004","YuGiOh","2014 Mega-Tins Mega Pack","Cockadoodledoo","","MP14-EN115","Ultra Rare","Near Mint 1st Edition","0.75","","1.4700","0.4800","0","0","2.4900",""
"1252724","YuGiOh","2014 Mega-Tins Mega Pack","Constellar Omega","","MP14-EN059","Ultra Rare","Near Mint 1st Edition","0.87","","1.6400","0.6500","0","0","1.2400",""
"1252729","YuGiOh","2014 Mega-Tins Mega Pack","Constellar Sombre","","MP14-EN060","Super Rare","Near Mint 1st Edition","1.11","","1.9400","0.9500","0","0","1.9900",""
"1253249","YuGiOh","2014 Mega-Tins Mega Pack","Crimson Knight Vampire Bram","","MP14-EN164","Ultra Rare","Near Mint 1st Edition","1.06","","1.4600","0.4700","0","0","2.4900",""
"1253259","YuGiOh","2014 Mega-Tins Mega Pack","Divine Dragon Knight Felgrand","","MP14-EN166","Secret Rare","Near Mint 1st Edition","21.11","","17.9400","17.9400","0","0","9.9900",""
"1253554","YuGiOh","2014 Mega-Tins Mega Pack","Downerd Magician","","MP14-EN225","Secret Rare","Near Mint 1st Edition","5.86","","5.0000","5.0000","0","0","9.9900",""
"1253549","YuGiOh","2014 Mega-Tins Mega Pack","Evilswarm Exciton Knight","","MP14-EN224","Secret Rare","Near Mint 1st Edition","15.89","","15.5000","15.5000","0","0","8.9900",""
"1252734","YuGiOh","2014 Mega-Tins Mega Pack","Evilswarm Kerykeion","","MP14-EN061","Super Rare","Near Mint 1st Edition","1.75","","2.9700","1.9800","0","0","1.4900",""
"1252619","YuGiOh","2014 Mega-Tins Mega Pack","Fire Formation - Gyokkou","","MP14-EN038","Super Rare","Near Mint 1st Edition","0.60","","1.3400","0.3500","1","0","0.9900",""
"1252529","YuGiOh","2014 Mega-Tins Mega Pack","Fire King Avatar Garunix","","MP14-EN020","Common","Near Mint 1st Edition","0.27","","1.1900","0.2000","14","0","0.4900",""
"1253034","YuGiOh","2014 Mega-Tins Mega Pack","Fire King Avatar Yaksha","","MP14-EN121","Super Rare","Near Mint 1st Edition","1.88","","3.0400","2.0500","0","0","3.9900",""
"1253039","YuGiOh","2014 Mega-Tins Mega Pack","Fishborg Archer","","MP14-EN122","Common","Near Mint 1st Edition","0.25","","1.1100","0.1200","5","0","0.4900",""
"1252889","YuGiOh","2014 Mega-Tins Mega Pack","Flying ""C""","","MP14-EN092","Common","Near Mint 1st Edition","0.22","","1.1400","0.1500","47","0","0.4900",""
"1252554","YuGiOh","2014 Mega-Tins Mega Pack","Gauntlet Launcher","","MP14-EN025","Ultra Rare","Near Mint 1st Edition","0.33","","1.2400","0.2500","0","0","0.4900",""
"1252689","YuGiOh","2014 Mega-Tins Mega Pack","Geargiagear","","MP14-EN052","Super Rare","Near Mint 1st Edition","0.25","","1.1500","0.1600","25","0","0.4900",""
"1253209","YuGiOh","2014 Mega-Tins Mega Pack","Genomix Fighter","","MP14-EN156","Ultra Rare","Near Mint 1st Edition","0.22","","1.1300","0.1400","3","0","0.4900",""
"1253239","YuGiOh","2014 Mega-Tins Mega Pack","Ghostrick Alucard","","MP14-EN162","Ultra Rare","Near Mint 1st Edition","5.28","","5.1200","5.1200","0","0","5.4900",""
"1253539","YuGiOh","2014 Mega-Tins Mega Pack","Ghostrick Dullahan","","MP14-EN222","Rare","Near Mint 1st Edition","1.09","","1.6200","0.6300","1","0","0.7400",""
"1253439","YuGiOh","2014 Mega-Tins Mega Pack","Ghostrick Jackfrost","","MP14-EN202","Common","Near Mint 1st Edition","0.29","","1.2100","0.2200","27","0","0.4900",""
"1253139","YuGiOh","2014 Mega-Tins Mega Pack","Ghostrick Jiangshi","","MP14-EN142","Common","Near Mint 1st Edition","0.46","","1.3000","0.3100","2","0","1.4900",""
"1253449","YuGiOh","2014 Mega-Tins Mega Pack","Ghostrick Nekomusume","","MP14-EN204","Common","Near Mint 1st Edition","0.50","","1.4900","0.5000","0","0","0.4900",""
"1253124","YuGiOh","2014 Mega-Tins Mega Pack","Ghostrick Specter","","MP14-EN139","Common","Near Mint 1st Edition","0.35","","1.1600","0.1700","0","0","0.4900",""
"1253134","YuGiOh","2014 Mega-Tins Mega Pack","Ghostrick Yuki-onna","","MP14-EN141","Common","Near Mint 1st Edition","0.50","","1.3500","0.3500","0","0","0.4900",""
"1253529","YuGiOh","2014 Mega-Tins Mega Pack","Gorgonic Guardian","","MP14-EN220","Common","Near Mint 1st Edition","0.53","","1.2600","0.2700","0","0","0.4900",""
"1253219","YuGiOh","2014 Mega-Tins Mega Pack","Granmarg the Mega Monarch","","MP14-EN158","Secret Rare","Near Mint 1st Edition","0.92","","1.8600","0.8700","68","0","1.4900",""
"2868118","YuGiOh","2014 Mega-Tins Mega Pack","Gravekeeper's Ambusher","","MP14-EN213","Common","Near Mint Unlimited","","","1.4400","0.4500","0","0","2.4900",""
"1253494","YuGiOh","2014 Mega-Tins Mega Pack","Gravekeeper's Ambusher","","MP14-EN213","Common","Near Mint 1st Edition","0.28","","1.1300","0.1300","7","0","0.4900",""
"1253634","YuGiOh","2014 Mega-Tins Mega Pack","Gravekeeper's Heretic","","MP14-EN241","Rare","Near Mint 1st Edition","1.53","","2.3800","1.3900","0","0","1.9900",""
"1253504","YuGiOh","2014 Mega-Tins Mega Pack","Gravekeeper's Oracle","","MP14-EN215","Ultra Rare","Near Mint 1st Edition","1.66","","2.4500","1.4600","0","0","1.4900",""
"1253499","YuGiOh","2014 Mega-Tins Mega Pack","Gravekeeper's Shaman","","MP14-EN214","Super Rare","Near Mint 1st Edition","1.04","","1.9600","0.4600","0","0","1.9900",""
"1252589","YuGiOh","2014 Mega-Tins Mega Pack","Harpie's Pet Phantasmal Dragon","","MP14-EN032","Rare","Near Mint 1st Edition","0.97","","1.7300","0.7400","2","0","1.4900",""
"1253579","YuGiOh","2014 Mega-Tins Mega Pack","Hidden Temples of Necrovalley","","MP14-EN230","Rare","Near Mint 1st Edition","0.90","","1.6000","0.6100","1","0","1.2400",""
"1252634","YuGiOh","2014 Mega-Tins Mega Pack","Hysteric Sign","","MP14-EN041","Super Rare","Near Mint 1st Edition","1.06","","1.6200","0.6300","1","0","1.4900",""
"1253604","YuGiOh","2014 Mega-Tins Mega Pack","Imperial Tombs of Necrovalley","","MP14-EN235","Secret Rare","Near Mint 1st Edition","0.96","","1.8500","0.8600","0","0","5.0000",""
"1252594","YuGiOh","2014 Mega-Tins Mega Pack","King of the Feral Imps","","MP14-EN033","Common","Near Mint 1st Edition","0.37","","1.1400","0.1500","4","0","0.4900",""
"1252519","YuGiOh","2014 Mega-Tins Mega Pack","Madolche Hootcake","","MP14-EN018","Super Rare","Near Mint 1st Edition","4.00","","3.0400","2.0500","0","0","14.9900",""
"1252684","YuGiOh","2014 Mega-Tins Mega Pack","Madolche Nights","","MP14-EN051","Super Rare","Near Mint 1st Edition","0.86","","1.6400","0.6500","0","0","1.4900",""
"1253214","YuGiOh","2014 Mega-Tins Mega Pack","Mariña, Princess of Sunflowers","","MP14-EN157","Super Rare","Near Mint 1st Edition","0.39","","1.1900","0.2000","11","0","0.4900",""
"1252884","YuGiOh","2014 Mega-Tins Mega Pack","Masked Chameleon","","MP14-EN091","Ultra Rare","Near Mint 1st Edition","1.28","","1.6600","0.6700","1","0","1.9900",""
"1252809","YuGiOh","2014 Mega-Tins Mega Pack","Mecha Phantom Beast Blue Impala","","MP14-EN076","Ultra Rare","Near Mint 1st Edition","0.36","","1.2300","0.2400","3","0","0.9900",""
"1252579","YuGiOh","2014 Mega-Tins Mega Pack","Mecha Phantom Beast Dracossack","","MP14-EN030","Secret Rare","Near Mint 1st Edition","9.65","","8.6900","8.6900","2","0","9.2400",""
"1252484","YuGiOh","2014 Mega-Tins Mega Pack","Mecha Phantom Beast Hamstrat","","MP14-EN011","Ultra Rare","Near Mint 1st Edition","0.33","","1.2000","0.2100","0","0","0.4900",""
"1252464","YuGiOh","2014 Mega-Tins Mega Pack","Mecha Phantom Beast Megaraptor","","MP14-EN007","Super Rare","Near Mint 1st Edition","0.77","","1.4500","0.4600","0","0","0.9900",""
"1252469","YuGiOh","2014 Mega-Tins Mega Pack","Mecha Phantom Beast Tetherwolf","","MP14-EN008","Rare","Near Mint 1st Edition","0.53","","1.4300","0.4400","0","0","0.4900",""
"1253254","YuGiOh","2014 Mega-Tins Mega Pack","Meliae of the Trees","","MP14-EN165","Secret Rare","Near Mint 1st Edition","1.01","","1.5300","0.5400","2","0","5.9900",""
"1252704","YuGiOh","2014 Mega-Tins Mega Pack","Mermail Abyssbalaen","","MP14-EN055","Ultra Rare","Near Mint 1st Edition","0.24","","1.1300","0.1400","0","0","0.4900",""
"1252509","YuGiOh","2014 Mega-Tins Mega Pack","Mermail Abyssocea","","MP14-EN016","Common","Near Mint 1st Edition","0.45","","1.0800","0.0800","10","0","0.4900",""
"1252694","YuGiOh","2014 Mega-Tins Mega Pack","Mind Drain","","MP14-EN053","Common","Near Mint 1st Edition","0.46","","1.2300","0.2400","12","0","0.7400",""
"1253314","YuGiOh","2014 Mega-Tins Mega Pack","Mistake","","MP14-EN177","Secret Rare","Near Mint 1st Edition","1.32","","1.9400","0.9500","0","0","2.4900",""
"1253514","YuGiOh","2014 Mega-Tins Mega Pack","Mobius the Mega Monarch","","MP14-EN217","Secret Rare","Near Mint 1st Edition","1.58","","2.1400","1.1500","0","0","1.9900",""
"1253564","YuGiOh","2014 Mega-Tins Mega Pack","Mount Sylvania","","MP14-EN227","Super Rare","Near Mint 1st Edition","0.70","","1.4500","0.4600","0","0","1.2400",""
"1253099","YuGiOh","2014 Mega-Tins Mega Pack","Mythic Tree Dragon","","MP14-EN134","Common","Near Mint 1st Edition","0.19","","1.0900","0.1000","13","0","0.4900",""
"1253104","YuGiOh","2014 Mega-Tins Mega Pack","Mythic Water Dragon","","MP14-EN135","Common","Near Mint 1st Edition","0.38","","1.2300","0.2400","0","0","0.4900",""
"1253524","YuGiOh","2014 Mega-Tins Mega Pack","Number 101: Silent Honor ARK","","MP14-EN219","Ultra Rare","Near Mint 1st Edition","1.20","","1.4900","0.5000","0","0","0.9900",""
"1252569","YuGiOh","2014 Mega-Tins Mega Pack","Number 105: Battlin' Boxer Star Cestus","","MP14-EN028","Super Rare","Near Mint 1st Edition","3.52","","4.0800","3.0900","0","0","3.9900",""
"1252549","YuGiOh","2014 Mega-Tins Mega Pack","Number 107: Galaxy-Eyes Tachyon Dragon","","MP14-EN024","Ultra Rare","Near Mint 1st Edition","2.23","","3.9400","2.9500","0","0","5.0000",""
"1253234","YuGiOh","2014 Mega-Tins Mega Pack","Number 64: Ronin Raccoon Sandayu","","MP14-EN161","Rare","Near Mint 1st Edition","2.78","","3.3900","2.4000","0","0","7.9900",""
"1252924","YuGiOh","2014 Mega-Tins Mega Pack","Number 66: Master Key Beetle","","MP14-EN099","Super Rare","Near Mint 1st Edition","0.62","","1.2400","0.2500","2","0","0.9900",""
"1253519","YuGiOh","2014 Mega-Tins Mega Pack","Number C101: Silent Honor DARK","","MP14-EN218","Ultra Rare","Near Mint 1st Edition","1.93","","2.6500","1.6600","0","0","1.9900",""
"1252574","YuGiOh","2014 Mega-Tins Mega Pack","Number C105: Battlin' Boxer Comet Cestus","","MP14-EN029","Ultra Rare","Near Mint 1st Edition","2.08","","2.5000","1.5100","0","0","2.2400",""
"1253639","YuGiOh","2014 Mega-Tins Mega Pack","Obedience Schooled","","MP14-EN242","Super Rare","Near Mint 1st Edition","1.11","","1.7000","0.7100","0","0","3.4900",""
"1252649","YuGiOh","2014 Mega-Tins Mega Pack","Pinpoint Guard","","MP14-EN044","Secret Rare","Near Mint 1st Edition","0.49","","1.2400","0.2500","0","0","0.7400",""
"1253289","YuGiOh","2014 Mega-Tins Mega Pack","Pot of Dichotomy","","MP14-EN172","Secret Rare","Near Mint 1st Edition","1.11","1.31","1.7200","0.7300","0","0","2.4900",""
"1253369","YuGiOh","2014 Mega-Tins Mega Pack","Rainbow Kuriboh","","MP14-EN188","Secret Rare","Near Mint 1st Edition","2.18","","2.4300","1.4400","0","0","1.9900",""
"1253559","YuGiOh","2014 Mega-Tins Mega Pack","Rank-Up-Magic Astral Force","","MP14-EN226","Ultra Rare","Near Mint 1st Edition","0.66","","1.4500","0.4600","0","0","0.9900",""
"1252609","YuGiOh","2014 Mega-Tins Mega Pack","Rank-Up-Magic Barian's Force","","MP14-EN036","Ultra Rare","Near Mint 1st Edition","0.70","","1.3100","0.3200","1","0","0.9900",""
"1252934","YuGiOh","2014 Mega-Tins Mega Pack","Rank-Up-Magic Numeron Force","","MP14-EN101","Ultra Rare","Near Mint 1st Edition","1.72","","2.1800","1.1900","0","0","3.4900",""
"1253294","YuGiOh","2014 Mega-Tins Mega Pack","Return of the Monarchs","","MP14-EN173","Ultra Rare","Near Mint 1st Edition","2.49","","2.8100","1.8200","0","0","2.4900",""
"1252544","YuGiOh","2014 Mega-Tins Mega Pack","Risebell the Star Adjuster","","MP14-EN023","Common","Near Mint 1st Edition","0.27","","1.1400","0.1500","38","0","0.4900",""
"1253224","YuGiOh","2014 Mega-Tins Mega Pack","Risebell the Star Psycher","","MP14-EN159","Common","Near Mint 1st Edition","0.26","","1.1300","0.1300","0","0","0.4900",""
"1252639","YuGiOh","2014 Mega-Tins Mega Pack","Sacred Sword of Seven Stars","","MP14-EN042","Super Rare","Near Mint 1st Edition","6.44","","3.4300","2.4400","0","0","13.9900",""
"1253189","YuGiOh","2014 Mega-Tins Mega Pack","Shadow Vampire","","MP14-EN152","Secret Rare","Near Mint 1st Edition","0.85","","1.3900","0.4000","0","0","0.9900",""
"1252984","YuGiOh","2014 Mega-Tins Mega Pack","Shapesister","","MP14-EN111","Ultra Rare","Near Mint 1st Edition","1.05","","1.4800","0.4900","0","0","0.9900",""
"1253584","YuGiOh","2014 Mega-Tins Mega Pack","Shared Ride","","MP14-EN231","Secret Rare","Near Mint 1st Edition","2.78","","2.9900","2.0000","0","0","2.9900",""
"1252559","YuGiOh","2014 Mega-Tins Mega Pack","Shark Fortress","","MP14-EN026","Common","Near Mint 1st Edition","0.30","","1.2300","0.2400","41","0","0.4900",""
"1253339","YuGiOh","2014 Mega-Tins Mega Pack","Sinister Yorishiro","","MP14-EN182","Ultra Rare","Near Mint 1st Edition","0.34","","1.2300","0.2400","0","0","0.4900",""
"1253614","YuGiOh","2014 Mega-Tins Mega Pack","Skill Prisoner","","MP14-EN237","Super Rare","Near Mint 1st Edition","0.27","","1.1600","0.1700","16","0","0.4900",""
"1252624","YuGiOh","2014 Mega-Tins Mega Pack","Spellbook of Judgment","","MP14-EN039","Secret Rare","Near Mint 1st Edition","3.52","","3.4600","2.4700","0","0","7.9900",""
"1252909","YuGiOh","2014 Mega-Tins Mega Pack","Star Eater","","MP14-EN096","Secret Rare","Near Mint 1st Edition","7.78","","7.8400","7.8400","0","0","8.9900",""
"1252914","YuGiOh","2014 Mega-Tins Mega Pack","Starliege Lord Galaxion","","MP14-EN097","Super Rare","Near Mint 1st Edition","2.76","","3.7400","2.7500","0","0","1.4900",""
"1252644","YuGiOh","2014 Mega-Tins Mega Pack","Summon Breaker","","MP14-EN043","Common","Near Mint 1st Edition","1.13","","1.9500","0.9600","0","0","0.4900",""
"1253424","YuGiOh","2014 Mega-Tins Mega Pack","Sylvan Flowerknight","","MP14-EN199","Super Rare","Near Mint 1st Edition","0.41","","1.2300","0.2400","0","0","0.4900",""
"1253434","YuGiOh","2014 Mega-Tins Mega Pack","Sylvan Hermitree","","MP14-EN201","Ultra Rare","Near Mint 1st Edition","2.18","","2.7800","1.7900","0","0","3.4900",""
"1253414","YuGiOh","2014 Mega-Tins Mega Pack","Sylvan Komushroomo","","MP14-EN197","Rare","Near Mint 1st Edition","0.60","","1.3800","0.3900","0","0","0.9900",""
"1253419","YuGiOh","2014 Mega-Tins Mega Pack","Sylvan Marshalleaf","","MP14-EN198","Ultra Rare","Near Mint 1st Edition","1.08","","1.8300","0.8400","0","0","1.9900",""
"1253409","YuGiOh","2014 Mega-Tins Mega Pack","Sylvan Peaskeeper","","MP14-EN196","Rare","Near Mint 1st Edition","0.30","","1.2400","0.2500","1","0","0.4900",""
"1252874","YuGiOh","2014 Mega-Tins Mega Pack","Talaya, Princess of Cherry Blossoms","","MP14-EN089","Super Rare","Near Mint 1st Edition","0.51","","1.3000","0.3100","13","0","0.7400",""
"1253644","YuGiOh","2014 Mega-Tins Mega Pack","The First Monarch","","MP14-EN243","Secret Rare","Near Mint 1st Edition","0.45","","1.2400","0.2500","0","0","0.9900",""
"1252659","YuGiOh","2014 Mega-Tins Mega Pack","Torrential Reborn","","MP14-EN046","Secret Rare","Near Mint 1st Edition","3.27","","4.0900","3.1000","0","0","4.4900",""
"1252709","YuGiOh","2014 Mega-Tins Mega Pack","Totem Bird","","MP14-EN056","Secret Rare","Near Mint 1st Edition","0.69","","1.2900","0.3000","3","0","1.4900",""
"1252959","YuGiOh","2014 Mega-Tins Mega Pack","Transmodify","","MP14-EN106","Secret Rare","Near Mint 1st Edition","0.66","","1.4800","0.4900","0","0","1.7400",""
"1252854","YuGiOh","2014 Mega-Tins Mega Pack","Traptrix Atrax","","MP14-EN085","Rare","Near Mint 1st Edition","0.88","","1.4800","0.4900","1","0","2.4900",""
"1252859","YuGiOh","2014 Mega-Tins Mega Pack","Traptrix Myrmeleo","","MP14-EN086","Rare","Near Mint 1st Edition","0.99","","1.4900","0.5000","23","0","1.2400",""
"1252864","YuGiOh","2014 Mega-Tins Mega Pack","Traptrix Nepenthes","","MP14-EN087","Common","Near Mint 1st Edition","0.49","","1.2900","0.3000","0","0","0.4900",""
"1252979","YuGiOh","2014 Mega-Tins Mega Pack","Traptrix Trap Hole Nightmare","","MP14-EN110","Super Rare","Near Mint 1st Edition","3.39","","3.8400","2.8500","0","0","1.2400",""
"1253329","YuGiOh","2014 Mega-Tins Mega Pack","Vampire Duke","","MP14-EN180","Rare","Near Mint 1st Edition","1.12","","1.3800","0.3900","0","0","2.9900",""
"1253284","YuGiOh","2014 Mega-Tins Mega Pack","Vampire Kingdom","","MP14-EN171","Common","Near Mint 1st Edition","0.16","","1.1400","0.1500","0","0","1.4900",""
